label,perf_L1_dcache_load_misses,perf_L1_dcache_loads,perf_LLC_load_misses,perf_LLC_loads,perf_branch_instructions,perf_branch_miss_rate,perf_branch_misses,perf_cache_miss_rate,perf_cache_misses,perf_cache_references,perf_context_switches,perf_cpu_migrations,perf_cycles,perf_instructions,perf_ipc,perf_page_faults,t_wall,temp_aux-therm_c,temp_cpu-therm_c,temp_gpu-therm_c,temp_thermal-fan-est_c,temp_ttp-therm_c,ts_unix
trojan_memory,9885052.298828125,128157431.13867188,4892807.634338379,30596135.889282227,99030742.24365234,0.016919261727573794,1675527.0470962524,0.0919759825803382,22643206.96533203,246186083.9111328,39.641519216354936,0.5854681319542578,345505110.8300781,582533777.9023438,1.686035197866691,20.73768302728422,0.20008712600247236,39.432,39.131,38.661,39.109,38.285,1766332526.5776558
trojan_memory,9941642.13104248,121572800.81738281,5068158.200164795,30208345.7923584,93942618.81347656,0.015411642294005037,1447810.0373153687,0.08908156471783957,21331321.06188965,239458311.37402344,36.96949749137275,0.6249891934603511,324438521.69140625,552603640.0800781,1.703261490649048,19.8055702438578,0.3001186469991808,39.428,39.126,38.654,39.105,38.27,1766332526.6779602
trojan_memory,8189842.688964844,105416534.47607422,4068235.207885742,25290452.349121094,81458231.18603516,0.013995880638957537,1140079.6807403564,0.09273483126236065,18836190.63708496,203118832.2734375,31.866747837048024,0.5838865329315013,296463499.7246094,479166065.80078125,1.6162733903023063,19.598008197848685,0.40018078600405715,39.428,39.115,38.641,39.105,38.27,1766332526.7776966
trojan_memory,8110698.001525879,103209437.05322266,4051993.3308410645,24954637.818481445,79752746.81396484,0.013466546375231312,1073994.0635223389,0.0911846771491107,18221853.28894043,199834597.85839844,39.56539019290358,0.4981643898827315,291187835.2207031,469133804.7871094,1.6111037208389345,22.275813040905632,0.5001250070054084,39.428,39.11,38.64,39.105,38.27,1766332526.87785
trojan_memory,7454582.371459961,95748123.31640625,3706928.6321411133,23004224.251220703,73987186.19921875,0.014900703041919063,1102461.090461731,0.08755486020021724,16167540.774536133,184656120.03222656,33.09451557439752,0.5080967936446541,275648534.4316406,435218742.34765625,1.5788901009215712,16.32139159424696,0.6001438430030248,39.419,39.123,38.62,39.091,38.248,1766332526.9779522
trojan_memory,8070220.154907227,108095073.40234375,3931483.346923828,25245537.439941406,83528011.265625,0.014650119005978816,1223695.3053741455,0.0997903873598175,20441291.071411133,204842286.03808594,30.788712394423783,0.5618609180419298,291554324.28125,491341242.73828125,1.6852476599328547,22.884580304962583,0.7000975010014372,39.419,39.12,38.615,39.091,38.248,1766332527.077851
trojan_memory,8260938.516845703,108329194.62353516,4066050.9614257812,25663655.216186523,83708923.11816406,0.01756274710763784,1470158.6473770142,0.08552054741028042,17711574.322021484,207103144.89746094,30.673981392523274,0.583621493755345,290647761.7421875,492405430.1074219,1.6941655671313889,22.255744425114244,0.800125272005971,39.419,39.115,38.635,39.091,38.248,1766332527.1778488
trojan_memory,10479428.606750488,128659560.74853516,5331401.763549805,31881704.54724121,99418751.48730469,0.01491992139026804,1483319.9569091797,0.10516953189254771,26605694.826660156,252979112.37109375,36.94224069453776,0.6589697941708437,344501238.5078125,584816185.2207031,1.697573534869718,22.51515094365459,0.9000909810056328,39.419,39.116,38.635,39.093,38.227,1766332527.278193
trojan_memory,12623087.25366211,155954024.0390625,6401347.749938965,38478464.619140625,120509927.6665039,0.019099561711128976,2301686.8002700806,0.08981613807593568,27466981.387939453,305813431.4873047,39.33364122430794,0.676146662382962,417805064.5527344,708881927.4492188,1.6966810304419977,18.22975363722071,1.0001519280049251,39.419,39.102,38.638,39.093,38.227,1766332527.3777232
trojan_memory,10879555.906677246,129484978.45166016,5625031.660736084,32784626.118774414,100056574.2578125,0.010688819010957074,1069486.6130981445,0.09500650174041456,24520610.341552734,258094024.0126953,41.40615944145247,0.6036494157087873,372873943.2714844,588568083.8710938,1.5784639674930716,20.360278653213754,1.1001313840024523,39.419,39.096,38.644,39.093,38.227,1766332527.4778864
