label,perf_L1_dcache_load_misses,perf_L1_dcache_loads,perf_LLC_load_misses,perf_LLC_loads,perf_branch_instructions,perf_branch_miss_rate,perf_branch_misses,perf_cache_miss_rate,perf_cache_misses,perf_cache_references,perf_context_switches,perf_cpu_migrations,perf_cycles,perf_instructions,perf_ipc,perf_page_faults,t_wall,temp_aux-therm_c,temp_cpu-therm_c,temp_gpu-therm_c,temp_thermal-fan-est_c,temp_ttp-therm_c,ts_unix
trojan_compute,10023677.85131836,122879894.75585938,5103468.809020996,30480994.389648438,94952645.9477539,0.01254876466709052,1191538.4085159302,0.09909034566790843,23957287.713256836,241772168.13378906,35.7463430626085,0.6361308353243658,337911165.5136719,558544976.1640625,1.652934360174209,21.215106364164967,0.2001182880048873,38.657,38.205,37.784,38.265,38.248,1766332077.460712
trojan_compute,9998974.384613037,128109785.17822266,4978335.755157471,30831468.198242188,98993924.91064453,0.01466002951088188,1451253.8605880737,0.09732601330311384,24071457.35205078,247328093.84765625,34.188367561553605,0.597771485483463,332615799.5498047,582317205.3554688,1.7507202187738369,18.468996585404966,0.3000817569991341,38.663,38.216,37.797,38.269,38.227,1766332077.5607004
trojan_compute,10048027.702575684,127179492.3828125,5033361.286895752,30862816.272583008,98275062.2956543,0.013893267324596307,1365361.7118148804,0.08301681409927114,20489235.24279785,246808257.64160156,39.99059547809884,0.5876539038272313,342576037.8466797,578088601.7402344,1.687475298546592,18.320911081391387,0.40023172100336524,38.663,38.209,37.802,38.269,38.227,1766332077.6609857
trojan_compute,9118839.569702148,117359070.96386719,4529997.150390625,28158053.507080078,90686554.83569336,0.014007187860829167,1270263.6100349426,0.09593298491146493,21694507.690429688,226142319.1455078,31.69758473231923,0.6347672648971638,323632897.79296875,533450322.5625,1.6483192104399522,18.89666651369771,0.5000736680012778,38.663,38.22,37.805,38.269,38.227,1766332077.7606373
trojan_compute,9925697.488372803,128523460.90527344,4915965.377105713,30709561.653564453,99313583.42675781,0.01554576521829511,1543905.6509399414,0.08754673898807823,21625744.35498047,247019416.19921875,35.187856100616045,0.6480563825425634,327945796.2441406,584197549.5703125,1.7813844734737938,18.583892860100605,0.6000767389996327,38.681,38.224,37.797,38.279,38.204,1766332077.8606343
trojan_compute,8865421.752838135,112206244.95458984,4441053.987976074,27230036.505981445,86704825.64672852,0.013926591059747796,1207502.6496887207,0.09752510688375858,21236552.763305664,217754724.3154297,34.564615456270985,0.543838519597557,300050437.8769531,510028386.1582031,1.6998088380306224,18.88725702551892,0.700094148000062,38.681,38.243,37.797,38.279,38.204,1766332077.960623
trojan_compute,8642137.748657227,106550246.85742188,4387191.88192749,26326531.748413086,82334281.66259766,0.015333377641190265,1262462.6335487366,0.09020831452870227,18864700.77783203,209123747.36621094,34.677534930291586,0.5438460781060712,314081915.4453125,484319303.8964844,1.5420158884659292,19.07441116485279,0.8001146370006609,38.681,38.236,37.791,38.279,38.204,1766332078.060625
trojan_compute,8983588.802368164,109479482.18896484,4587894.130889893,27268188.4251709,84597781.69165039,0.016713192453342306,1413899.006538391,0.09551172127940681,20626939.00048828,215962383.71777344,38.68124170869123,0.5926608089575893,310024167.3408203,497634009.9511719,1.6051458640129355,20.378791507915594,0.9001027470003464,38.692,38.26,37.796,38.294,38.193,1766332078.1606293
trojan_compute,18943467.177825928,227680835.0283203,9753982.193115234,57255449.9206543,175935190.70385742,0.01495659400930329,2631391.219306946,0.09016231586540903,40741042.61425781,451863311.4423828,78.83649513334967,1.1027582456845266,646121535.46875,1034912886.4921875,1.601730989729937,39.77212531922851,1.0000737980008125,38.692,38.264,37.807,38.294,38.193,1766332078.2605705
trojan_compute,15770028.143554688,145407158.5390625,9125104.444122314,38168141.50878906,112360077.05297852,0.020307127212411184,2281710.378311157,0.1279145747632386,37938358.7545166,296591368.2998047,36.522408433724195,0.699944381864043,385187560.64453125,660941629.7226562,1.7158955720602918,21.951357413141523,1.1000983100020676,38.692,38.264,37.812,38.294,38.193,1766332078.360821
trojan_compute,17624688.82965088,156425560.4975586,10450344.427825928,42444296.86279297,120874296.74804688,0.021310619498744313,2575906.145175934,0.14278687347058705,46546454.384399414,325985528.3125,38.95597055507824,0.7188645560108853,436185917.1923828,711025274.9882812,1.6300968164331602,25.538629706657957,1.2001337080000667,38.698,38.274,37.826,38.309,38.191,1766332078.4610877
trojan_compute,17624688.82965088,156425560.4975586,10450344.427825928,42444296.86279297,120874296.74804688,0.021310619498744313,2575906.145175934,0.14278687347058705,46546454.384399414,325985528.3125,38.95597055507824,0.7188645560108853,436185917.1923828,711025274.9882812,1.6300968164331602,25.538629706657957,1.30045471899939,38.698,38.265,37.823,38.309,38.191,1766332078.5620084
trojan_compute,18184001.829589844,155457469.6123047,11048032.042297363,43583831.447143555,120126226.51855469,0.021950118728002257,2636784.9344291687,0.13637695810856684,45137927.6472168,330979135.1357422,43.24115400912706,0.6930408197113138,452821965.21777344,706624861.8730469,1.5604915753881623,24.801484217809048,1.4001539230011986,38.698,38.277,37.827,38.309,38.191,1766332078.661205
