label,perf_L1_dcache_load_misses,perf_L1_dcache_loads,perf_LLC_load_misses,perf_LLC_loads,perf_branch_instructions,perf_branch_miss_rate,perf_branch_misses,perf_cache_miss_rate,perf_cache_misses,perf_cache_references,perf_context_switches,perf_cpu_migrations,perf_cycles,perf_instructions,perf_ipc,perf_page_faults,t_wall,temp_aux-therm_c,temp_cpu-therm_c,temp_gpu-therm_c,temp_thermal-fan-est_c,temp_ttp-therm_c,ts_unix
idle,11200436.393005371,105876102.02270508,6594476.2449646,31641734.54650879,81813351.56298828,0.01681434367596889,1375637.8104629517,0.12411509613439888,29193046.502563477,235209474.20410156,34.34547528659459,0.5941959368210519,316262519.3105469,481255009.1953125,1.5216947308345286,25.753127239411697,0.2001433210025425,39.332,39.067,38.44,38.981,38.794,1766331664.942225
idle,11327290.496612549,112431051.28955078,6478610.637451172,32412088.903320312,86878539.6328125,0.018452241231321803,1603103.7711296082,0.11387232398035493,27765315.8772583,243828481.81835938,34.47748064727057,0.5723083490702265,341266922.8046875,511050233.1347656,1.4975088383448396,25.448195903678425,0.3003652350016637,39.332,39.067,38.44,38.981,38.794,1766331665.042857
idle,13004428.16293335,123195391.28149414,7646651.596435547,36758585.685180664,95196438.7175293,0.018983232374194296,1807136.1173706055,0.11217556721384084,30667630.828918457,273389576.6308594,37.730532042798586,0.6900970392325689,361598024.015625,559979051.2792969,1.5486230955042488,26.62431998469401,0.4001008850027574,39.33,39.054,38.445,38.982,38.831,1766331665.1421552
idle,10778856.634002686,99622611.35424805,6433313.759140015,30276263.74194336,76981108.77368164,0.015604437503168596,1201246.9007835388,0.1179991802345606,26412243.490600586,223834126.96679688,41.12011039664503,0.5877865564289095,343362518.9433594,452830051.609375,1.318810372788747,24.78686917462619,0.5002310780037078,39.33,39.054,38.445,38.982,38.831,1766331665.2422404
idle,12290391.420349121,116380994.6352539,7228664.29006958,34736422.14746094,89930768.58178711,0.016932352110446636,1522739.439189911,0.12118866262067009,31305798.789978027,258322834.10839844,36.55408038862515,0.6585284975535615,354096208.8310547,529004521.0703125,1.493957031668502,26.927610669459682,0.6001572980021592,39.33,39.044,38.448,38.982,38.831,1766331665.3422523
idle,12261586.069915771,114219669.62548828,7283465.871902466,34509735.572387695,88260653.80151367,0.016954181990171048,1496387.187122345,0.12472634449638723,31882239.918884277,255617528.49902344,38.00655930826906,0.5749290169642336,369425406.82714844,519180316.48046875,1.4053725241571964,24.548206240928266,0.7002379499972449,39.323,39.049,38.446,38.978,38.875,1766331665.4423637
idle,28719044.957000732,261908547.9897461,17284141.969467163,80396556.0489502,202383877.99194336,0.017285267580722574,3498259.4851150513,0.11601886438132873,68736736.43530273,592461724.2363281,84.24142736324575,1.3966686576241045,822783316.1455078,1190493399.953125,1.4469099902635705,54.280162486596964,0.8001757559977705,39.323,39.04,38.445,38.978,38.875,1766331665.5420809
idle,14299759.354675293,130574990.58691406,8598012.844055176,40043725.19482422,100898856.36279297,0.01551642143432508,1565589.1775665283,0.1283295319229066,37880600.679260254,295182255.4921875,43.116807378595695,0.6566400815645466,407375417.1269531,593522684.4863281,1.4569428088523189,24.085582893749233,0.9001200560014695,39.323,39.041,38.456,38.978,38.875,1766331665.642106
idle,12503141.301177979,109205682.38208008,7727508.991271973,34630803.47241211,84386209.11352539,0.01690986319750053,1426959.251865387,0.13151017618582453,33216357.89831543,252576331.82226562,41.157565976609476,0.6449071026963793,360936750.7314453,496389465.3730469,1.3752810274019036,29.254316957492847,1.0001159160019597,39.319,39.041,38.456,38.976,38.893,1766331665.742205
idle,13694986.931030273,116983332.83105469,8583430.720779419,37729459.72338867,90396211.7331543,0.019024401743801524,1719733.8481292725,0.12486921606606351,34179961.79199219,273726086.1308594,37.651305774459615,0.6217288844163704,343968793.7011719,531742421.9589844,1.5459030926536426,29.29212431597989,1.1001901600029669,39.319,39.034,38.484,38.976,38.893,1766331665.8420732
idle,11659489.17843628,102620186.34960938,7171694.057815552,32354327.29638672,79297416.72485352,0.015415544965252305,1222412.8931503296,0.12523045324589735,29605042.59436035,236404499.28125,40.856022774241865,0.645802018327231,321583476.578125,466455392.4980469,1.4504955212918935,27.929042194911744,1.200235098003759,39.319,39.043,38.495,38.976,38.893,1766331665.9423308
idle,11231814.070678711,102355549.87597656,6761641.086730957,31436750.138793945,79092924.90429688,0.01786923317903504,1413329.9179267883,0.1302125918806964,30160380.992248535,231624150.60351562,34.195908373571,0.5371261381187651,318228875.34375,465252499.4375,1.4620059192772354,28.472812216728926,1.3002076039992971,39.322,39.043,38.495,38.989,38.909,1766331666.0422761
idle,12934868.307861328,119266525.5012207,7731263.438262939,36310435.474609375,92160496.97827148,0.018394936059584414,1695286.4491348267,0.11249568539630371,30181632.651367188,268291468.64648438,34.303726139245555,0.6495419245256926,344222893.38964844,542120570.4609375,1.5749114334684176,24.99393877061084,1.4000910359973204,39.322,39.028,38.489,38.989,38.909,1766331666.142001
idle,12451034.324707031,116050062.02124023,7393463.866577148,35047978.87866211,89675047.92553711,0.01438754555587089,1290203.8372535706,0.11149589223673252,28948786.71484375,259639939.5,36.74766134528909,0.5176724064822338,350695759.9921875,527500281.9140625,1.504153577236901,28.2447509795893,1.5001257870026166,39.322,39.026,38.505,38.989,38.909,1766331666.2423542
idle,12451034.324707031,116050062.02124023,7393463.866577148,35047978.87866211,89675047.92553711,0.01438754555587089,1290203.8372535706,0.11149589223673252,28948786.71484375,259639939.5,36.74766134528909,0.5176724064822338,350695759.9921875,527500281.9140625,1.504153577236901,28.2447509795893,1.60029572500207,39.319,39.027,38.517,38.991,38.935,1766331666.3424942
idle,13973806.158050537,133104303.16333008,8189738.838912964,39554469.80566406,102853325.17163086,0.017475403076829602,1797403.3151664734,0.12388483842159655,36493435.56951904,294575478.6015625,41.23833514028229,0.6469592755838676,366726218.203125,605019559.8339844,1.6497853979419375,28.264122700609732,1.7002691210000194,39.319,39.027,38.517,38.991,38.935,1766331666.4426665
idle,13176102.273956299,126179835.48583984,7697517.390182495,37348313.79394531,97502600.14819336,0.017621915846084368,1718182.6145858765,0.11990912668538212,33395737.635253906,278508722.0498047,40.49220023036469,0.6075575412232865,377154736.0107422,573544706.7539062,1.5207145820848726,23.989309447584674,1.8002476910041878,39.319,39.023,38.532,38.991,38.935,1766331666.5421855
idle,14238269.157592773,132026273.46801758,8481193.8934021,40026361.92602539,102020302.2253418,0.015265736321377503,1557415.0331993103,0.10974367800891907,32500690.943847656,296150917.6064453,41.90864154114388,0.6345659686485305,402722522.6357422,600119424.8554688,1.4901561028367658,27.81552930374164,1.9002631240000483,39.311,39.023,38.548,38.995,38.938,1766331666.6423976
idle,13475484.3019104,122396621.64257812,8128824.576522827,37685371.528930664,94579207.63305664,0.016098590783778434,1522591.9603385925,0.13542238332856665,37571935.75567627,277442582.47558594,38.084004816482775,0.6698470038827509,385521637.71191406,556348280.1933594,1.4431052002562246,28.27637755445903,2.000291982003546,39.311,39.023,38.548,38.995,38.938,1766331666.7423024
idle,12283544.047576904,118548821.6381836,7142947.761871338,34888812.953125,91605907.62963867,0.020782285749408647,1903780.1486930847,0.10758749784107252,28043906.690063477,260661389.59277344,41.121838839608245,0.6959658850846608,377504670.4707031,538858280.1738281,1.427421492565738,25.681222039856948,2.100235830999736,39.311,39.024,38.565,38.995,38.938,1766331666.8422925
idle,13019937.200561523,131059103.9152832,7385910.9356536865,37396023.099487305,101272943.93457031,0.017234421589759075,1745380.611404419,0.10686402091782345,30167267.208190918,282295827.43652344,40.40231598925311,0.7121603272262291,383732411.2216797,595723199.6152344,1.5524443132615373,26.738184068293776,2.200098663000972,39.317,39.021,38.567,39.003,38.935,1766331666.9420156
