label,perf_L1_dcache_load_misses,perf_L1_dcache_loads,perf_LLC_load_misses,perf_LLC_loads,perf_branch_instructions,perf_branch_miss_rate,perf_branch_misses,perf_cache_miss_rate,perf_cache_misses,perf_cache_references,perf_context_switches,perf_cpu_migrations,perf_cycles,perf_instructions,perf_ipc,perf_page_faults,t_wall,temp_aux-therm_c,temp_cpu-therm_c,temp_gpu-therm_c,temp_thermal-fan-est_c,temp_ttp-therm_c,ts_unix
trojan_io,9375993.173950195,119389604.64355469,4682561.890380859,28853731.491333008,92255603.58789062,0.017039642480669356,1572002.5019760132,0.09270616936806227,21424160.344604492,231097460.83398438,38.5248035909608,0.6173522367244004,335889676.9277344,542680021.1054688,1.6156495968234972,21.76873829809483,0.20030443200084846,39.407,39.154,38.18,38.963,38.567,1766332794.9020343
trojan_io,10082330.523132324,130363749.67675781,4997101.508453369,31179723.100585938,100735624.75,0.011888873487179603,1197633.0983047485,0.08725347578195129,21875198.090576172,250708615.26757812,40.03519412013702,0.6316971489286516,360655951.1699219,592562498.53125,1.643013228005951,19.903429580270313,0.3001297020018683,39.407,39.154,38.193,38.963,38.567,1766332795.0016236
trojan_io,9414300.405151367,116891813.82861328,4761986.938995361,28741958.557128906,90325492.50390625,0.015542738190861664,1403905.4819488525,0.09045148322862086,20688246.048706055,228722021.02441406,42.40895585878752,0.6198490853203111,345484565.078125,531326426.4921875,1.5379165386796303,20.42205723200459,0.4001147380040493,39.407,39.154,38.193,38.963,38.567,1766332795.101493
trojan_io,9281466.800476074,116390692.40527344,4671210.953704834,28424738.857421875,89938262.31298828,0.015202136741450812,1367253.76197052,0.1047016940911475,23743357.141479492,226771470.58203125,37.47461152332835,0.6048314362633391,320038505.23046875,529048601.8417969,1.6530779677927006,21.105181897524744,0.500258500003838,39.392,39.142,38.208,38.962,38.531,1766332795.2016735
trojan_io,9582300.947875977,125198339.63964844,4724891.596893311,29733370.771972656,96744171.53955078,0.012581179792674271,1217155.8160324097,0.08527761029908044,20442765.095458984,239720191.78027344,35.98445188323967,0.5557376491306059,320445980.8300781,569083361.9980469,1.7759104374593886,22.280503013753332,0.6000966990031884,39.392,39.136,38.211,38.962,38.531,1766332795.301368
trojan_io,10686875.047180176,134947744.41210938,5359719.135009766,32800613.305419922,104277802.5,0.015217388456141472,1586835.8279953003,0.0982124114776696,25746077.309448242,262146880.64453125,38.543293049559,0.6646120240839082,351182644.6777344,613398838.2363281,1.7466661508834487,20.121251773322,0.7001443000044674,39.392,39.126,38.214,38.962,38.531,1766332795.4018137
trojan_io,8802568.675598145,112290321.52050781,4392214.921234131,27104644.3314209,86769793.90234375,0.016118514514136546,1398600.1824035645,0.08884742987573963,19296676.454223633,217188910.0361328,35.89684735285118,0.5900089501337789,313986488.5761719,510410552.3652344,1.6255812620466017,22.659143600380048,0.8001345700031379,39.407,39.126,38.214,38.973,38.5,1766332795.501376
trojan_io,9676982.454101562,123798806.89208984,4821620.033782959,29824346.93737793,95662714.4165039,0.01338507771887861,1280452.867263794,0.08134323005179728,19453821.627929688,239157230.60839844,35.22322901431471,0.6314188419564744,329483500.7890625,562721849.5097656,1.7078908296231314,20.115772330900654,0.900093383002968,39.407,39.152,38.215,38.973,38.5,1766332795.60126
trojan_io,11308791.543334961,134476843.7993164,5849623.433013916,34069110.103393555,103913924.75390625,0.016494614267033084,1714020.1057891846,0.08905000187105626,23878481.186401367,268146891.46191406,42.333717921050265,0.6935298482349026,378538601.3203125,611258380.9042969,1.6147848033787737,23.196415954385884,1.0000782400020398,39.407,39.153,38.212,38.973,38.5,1766332795.7015018
trojan_io,10970254.719604492,134041948.89550781,5594887.404205322,33325439.536499023,103577869.60107422,0.01267921492020263,1313286.0696487427,0.09525048981074932,25156821.313232422,264112251.4248047,41.22170623182319,0.7215567335042579,367339835.265625,609281585.8886719,1.6586319462143215,21.615430037141778,1.1001307330006966,39.387,39.15,38.199,38.959,38.469,1766332795.801656
trojan_io,10283961.32043457,130931240.03271484,5136412.751190186,31646377.877563477,101174140.02539062,0.015667221108405065,1585117.6222305298,0.10281615161921792,26059227.549804688,253454609.4111328,43.31489942758344,0.6494808925708639,371512895.3730469,595142000.1484375,1.601941702591072,21.756871760473587,1.2000647969980491,39.387,39.15,38.199,38.959,38.469,1766332795.9012752
trojan_io,10002123.112731934,124620897.17871094,5050416.995391846,30569697.92150879,96297966.00146484,0.018865613137542633,1816720.1725158691,0.09616205796273583,23413717.635620117,243481869.37402344,38.363938740454614,0.5841534149949439,361707783.453125,566458623.5390625,1.56606700063581,19.495948961703107,1.300087497002096,39.387,39.138,38.193,38.959,38.469,1766332796.0014458
trojan_io,10530920.154785156,129078176.62890625,5362153.817260742,32021929.9954834,99742227.39501953,0.016853599530245338,1681015.5567703247,0.0916483072786597,23277266.686401367,253984687.52539062,37.42607864923775,0.5913465066369099,331381890.796875,586718984.6777344,1.7705221708610857,21.517607409972697,1.4001019330025883,39.394,39.127,38.196,38.954,38.447,1766332796.101373
trojan_io,10530920.154785156,129078176.62890625,5362153.817260742,32021929.9954834,99742227.39501953,0.016853599530245338,1681015.5567703247,0.0916483072786597,23277266.686401367,253984687.52539062,37.42607864923775,0.5913465066369099,331381890.796875,586718984.6777344,1.7705221708610857,21.517607409972697,1.5002317990001757,39.394,39.12,38.183,38.954,38.447,1766332796.2016869
trojan_io,8673618.154418945,104052455.9140625,4465922.619506836,26200436.79284668,80404170.4790039,0.01417953083296267,1140093.4144058228,0.10439986828606362,21577019.981811523,206676697.3564453,33.86002554674633,0.5879634395678295,298933761.9941406,472965708.7011719,1.5821756149124515,20.907321800594218,1.6001015820002067,39.394,39.12,38.183,38.954,38.447,1766332796.3013692
trojan_io,8481680.232910156,102835614.55615234,4343049.044586182,25704166.643310547,79463883.97509766,0.014277430833886,1134540.107246399,0.09607349765384972,19532738.458496094,203310371.0751953,32.21909590950236,0.5326134319439007,297475376.98046875,467434611.6171875,1.5713388326855628,20.430399949196726,1.700094795000041,39.403,39.106,38.177,38.946,38.415,1766332796.401521
trojan_io,9436145.19140625,118835818.27832031,4738837.875793457,28937325.583740234,91827677.7602539,0.012410045873465484,1139585.6934585571,0.0882379486989641,20392908.587646484,231112677.57617188,34.33086930587888,0.581816081496072,314224134.73046875,540162810.3554688,1.7190366704925542,21.217613776912913,1.8001517310040072,39.403,39.104,38.184,38.946,38.415,1766332796.5014546
trojan_io,19548257.461120605,234359822.80029297,10070228.96105957,59038009.01501465,181096226.70947266,0.016489713631109616,2986224.9181137085,0.09341370135452833,43496553.61999512,465633552.5654297,72.8147294477094,1.153713295228954,632607946.84375,1065271921.8183594,1.6839369899371095,41.91720724245533,1.9001325680001173,39.403,39.093,38.182,38.946,38.415,1766332796.6014833
trojan_io,8876604.607910156,104022084.70703125,4627128.446380615,26623946.252807617,80380701.81933594,0.017705087008447456,1423147.3195114136,0.08743705336095282,18254422.188598633,208772156.5048828,36.172368796076626,0.6310707382835972,295875658.140625,472827657.7597656,1.5980620397472447,22.707016595173627,2.000145951999002,39.401,39.093,38.182,38.95,38.379,1766332796.7014034
trojan_io,9800078.957519531,115387402.22021484,5095755.707794189,29435560.221557617,89162992.62451172,0.01497090667577733,1334850.8415145874,0.08880279322556645,20521962.4720459,231095911.81347656,37.59029514831491,0.5799537901839358,312536822.984375,524488191.91015625,1.6781644700355118,19.609045887715183,2.1001139290019637,39.401,39.096,38.212,38.95,38.379,1766332796.8015568
trojan_io,9090798.410095215,109345084.01367188,4674288.696563721,27482765.364868164,84493928.55615234,0.013910468340637371,1175350.118156433,0.0904896476568869,19630600.13647461,216937524.2890625,27.61964569753036,0.6567664718968445,295641933.2285156,497023109.15234375,1.6811658066387054,19.48753277247306,2.2001174129982246,39.401,39.101,38.214,38.95,38.379,1766332796.9014053
trojan_io,8407298.766235352,103692887.63916016,4267174.132354736,25614065.69152832,80126322.26660156,0.017650147641029568,1414241.4179382324,0.09136745158590256,18591754.001220703,203483337.64941406,34.949729576008394,0.519912500436476,304332805.8925781,471331307.44921875,1.5487364435353936,20.13565559021663,2.3001347969984636,39.39,39.103,38.219,38.953,38.346,1766332797.001728
trojan_io,9610768.639831543,119963939.8696289,4848302.14730835,29390447.06640625,92699408.08105469,0.014101440517846195,1307195.1890945435,0.1016721685396568,23811493.465698242,234198737.05566406,35.70704847108573,0.6119227900962869,314540075.5566406,545290635.7695312,1.733612592304914,16.763396392576396,2.4000948009997956,39.39,39.112,38.207,38.953,38.346,1766332797.1015377
trojan_io,8858652.347961426,113051578.109375,4419303.226837158,27280860.584594727,87358037.62988281,0.015536622559481189,1357248.8581924438,0.08827131411239689,19298195.333007812,218623632.45703125,36.215683304471895,0.5828650537332578,303012407.0878906,513870809.5878906,1.6958738241990177,21.647033069166355,2.5001235880044987,39.39,39.112,38.207,38.953,38.346,1766332797.2015038
trojan_io,8782482.324523926,115076518.06982422,4324447.074707031,27276827.94494629,88922763.96289062,0.015664178264613717,1392902.0264968872,0.0875377275026707,19264966.299438477,220076152.86621094,35.61947223381139,0.5027544449003472,298040125.0488281,523075082.1347656,1.7550491969800035,19.49819131672848,2.600231385004008,39.409,39.115,38.199,38.958,38.327,1766332797.301606
trojan_io,7851722.178161621,109289336.57714844,3755881.270172119,24879016.474121094,84450850.99121094,0.016884837931357213,1425938.9321517944,0.08403404420311257,17132712.716674805,203878236.2451172,31.940969719318673,0.4871754021914967,290144953.9042969,496769711.7128906,1.7121432064496565,18.96554744243622,2.7000991410022834,39.409,39.115,38.199,38.958,38.327,1766332797.4013658
trojan_io,8328946.286560059,111957397.20654297,4050595.5553588867,26085421.365234375,86512534.20507812,0.01389455116197407,1202052.8326644897,0.08774701773628585,18589264.360229492,211850668.43066406,34.26433954294771,0.5841231502745359,294544010.6621094,508897260.0292969,1.7277460807481368,22.371539945248514,2.800113584002247,39.409,39.115,38.229,38.958,38.327,1766332797.5015578
trojan_io,8060621.7615356445,111458050.55371094,3867769.9141540527,25484091.50024414,86126675.42773438,0.016228598155856026,1397715.2060165405,0.08416439276184384,17546664.8079834,208480857.90429688,34.55497095431201,0.5673115471217898,310886113.6640625,506627502.515625,1.6296240978555796,18.55475608073175,2.9001585980004165,39.409,39.124,38.241,38.973,38.287,1766332797.6013892
trojan_io,7819379.082092285,109456073.60791016,3730563.0713500977,24823989.75036621,84579693.24267578,0.013708753301575994,1159482.1489868164,0.08203903300474931,16713349.979736328,203724365.921875,35.43859592080116,0.5393634358078998,292924893.4863281,497527607.30859375,1.6984818237437207,20.79496600618586,3.0001253910013475,39.409,39.115,38.227,38.973,38.287,1766332797.7016482
trojan_io,7819379.082092285,109456073.60791016,3730563.0713500977,24823989.75036621,84579693.24267578,0.013708753301575994,1159482.1489868164,0.08203903300474931,16713349.979736328,203724365.921875,35.43859592080116,0.5393634358078998,292924893.4863281,497527607.30859375,1.6984818237437207,20.79496600618586,3.100570806003816,39.409,39.113,38.211,38.973,38.287,1766332797.8064682
trojan_io,8078800.945373535,107582054.83154297,3946743.2373046875,25224076.131225586,83131587.82470703,0.01195521074285559,993855.6518325806,0.09609565076816981,19638287.377929688,204361875.07910156,31.854562636930496,0.54181034166686,300670114.2246094,489009340.14453125,1.6263982251964921,18.774676851578988,3.2001075180014595,39.413,39.124,38.219,38.968,38.254,1766332797.901483
trojan_io,8697955.115905762,112930770.79980469,4302145.569610596,26934440.654296875,87264686.52734375,0.01646596402026141,1436897.1885986328,0.09303535652553994,20170407.00842285,216803672.94433594,35.05118500534445,0.5819547958672047,305791118.28125,513321685.453125,1.6786677400518863,21.4630337174749,3.300170440998045,39.413,39.124,38.219,38.968,38.254,1766332798.001523
trojan_io,18131674.73864746,230079582.32763672,9074300.798217773,55736907.88256836,177788768.16259766,0.013269742257301166,2359211.129760742,0.08849918570674274,39471977.122558594,446015144.7421875,76.91463668667711,1.1027701240418537,618041565.7929688,1045816283.3066406,1.692145546820661,38.98058419174049,3.400229578001017,39.413,39.142,38.21,38.968,38.254,1766332798.101847
trojan_io,8191550.633728027,109431812.27050781,3995660.9206848145,25602902.97277832,84560945.84521484,0.014866806852048721,1257151.2491073608,0.08643207270426455,17943409.568115234,207601287.42382812,35.975666008424014,0.6133280976355309,296544166.8105469,497417328.5019531,1.6773802494646204,18.573892146814615,3.500123256999359,39.44,39.142,38.21,38.983,38.225,1766332798.201578
trojan_io,8877848.706298828,117447731.11425781,4350967.75201416,27659298.28076172,90755064.95166016,0.014030030380359574,1273296.3184432983,0.08185663778791044,18312395.90222168,223713023.12304688,31.30533657525666,0.5576610570533376,310651911.13671875,533853323.24609375,1.7184936068561427,20.780160228023306,3.600171923004382,39.44,39.152,38.205,38.983,38.225,1766332798.3016284
trojan_io,13126297.78125,125722898.79052734,7415827.1742248535,31933593.205078125,97149512.70166016,0.01421359321949992,1380843.655014038,0.12805759073183,32155619.787353516,251102801.50976562,97.05062583065592,0.8278926146813319,343312576.99609375,571467721.7753906,1.664569724696957,33.1956576697994,3.7002206960023614,39.44,39.147,38.193,38.983,38.225,1766332798.4017026
trojan_io,15198142.66040039,137218847.83251953,8912856.54373169,36682077.18371582,106032746.0522461,0.01601666353755647,1698290.8174819946,0.1285014996616094,36392384.35559082,283205911.6152344,109.2892045180779,0.9514975030979258,395780626.4980469,623722035.6035156,1.5759286681673732,36.62832219991833,3.800131884003349,39.44,39.139,38.18,38.972,38.243,1766332798.5016654
trojan_io,16855059.688232422,146220504.04541016,10143041.18963623,40472870.11682129,112988571.30761719,0.016199980113585623,1830412.6082458496,0.1394322050795094,43043632.94543457,308706535.34375,118.57553754374385,0.8247274238783575,418697209.0390625,664638654.7519531,1.5873969073673606,37.806544930441305,3.900192385997798,39.44,39.138,38.173,38.972,38.243,1766332798.6017284
trojan_io,17177302.273742676,146035118.93945312,10474664.807647705,41142421.51623535,112845319.18066406,0.01752445410552081,1977552.6170043945,0.13195530301230668,41159427.75842285,311919466.8105469,112.14488709066063,0.8160472492309054,441953675.1386719,663795995.1796875,1.5019583103849248,44.678129658452235,4.000140162999742,39.44,39.145,38.175,38.972,38.243,1766332798.7018616
trojan_io,18408458.75817871,158549385.09814453,11130124.874481201,44162829.04162598,122515433.93945312,0.013426609640867374,1644966.9064865112,0.12818735096585826,43086689.91040039,336122788.9160156,111.6656172212679,0.867505170062941,448216533.0,720679023.1738281,1.6078813923935023,43.518443932174705,4.100210117001552,39.447,39.139,38.18,38.975,38.259,1766332798.801585
trojan_io,17865191.465148926,155531452.4814453,10726227.257537842,42917585.32836914,120183395.0991211,0.014904244964946448,1791242.7612762451,0.1276070645102503,41817053.28186035,327701710.26464844,108.57843419467099,0.945279370444041,457759390.453125,706961147.6425781,1.544394636978991,36.034392330097035,4.200135961000342,39.447,39.135,38.16,38.975,38.259,1766332798.9014914
