label,perf_L1_dcache_load_misses,perf_L1_dcache_loads,perf_LLC_load_misses,perf_LLC_loads,perf_branch_instructions,perf_branch_miss_rate,perf_branch_misses,perf_cache_miss_rate,perf_cache_misses,perf_cache_references,perf_context_switches,perf_cpu_migrations,perf_cycles,perf_instructions,perf_ipc,perf_page_faults,t_wall,temp_aux-therm_c,temp_cpu-therm_c,temp_gpu-therm_c,temp_thermal-fan-est_c,temp_ttp-therm_c,ts_unix
trojan_memory,14147239.125305176,92692581.98632812,10331366.44354248,32920522.010620117,71626086.08007812,0.018572886069156812,1330303.1363449097,0.16825231766532878,39037128.271240234,232015396.95214844,39.21193006657995,0.6759666249563452,346059744.4707031,421329918.1191406,1.217506297253854,29.785602697054856,0.200224567000987,39.365,38.97,38.361,38.945,38.306,1766332590.0832853
trojan_memory,14522715.91217041,96386132.53710938,10507260.501373291,33837380.673706055,74480193.32421875,0.02041488304069306,1520504.4355621338,0.17192886205010197,41140154.013305664,239285908.85058594,38.27537766424939,0.6264919654167898,355124300.55078125,438118784.2597656,1.23370544786787,32.94842390867416,0.3001646610064199,39.365,38.963,38.361,38.945,38.306,1766332590.183286
trojan_memory,15953485.894042969,103991441.45605469,11693909.969818115,37104915.912475586,80357022.94335938,0.016728974045596565,1344290.5512008667,0.16958395131535892,44287649.119384766,261154718.80371094,38.41341620637104,0.6556235964671941,371790134.5839844,472688370.25390625,1.2713849192981472,31.101546286372468,0.40017324500513496,39.365,38.956,38.366,38.945,38.306,1766332590.2833998
trojan_memory,12026380.438964844,99666294.76611328,7684345.982757568,32896806.81201172,77014864.13769531,0.01721778963144985,1326025.7292175293,0.12415212020513115,29420155.610717773,236968612.07128906,35.41593710659072,0.5457446910513681,331104009.9453125,453028612.57421875,1.3682365630336044,27.9398465633858,0.5001529460059828,39.37,38.95,38.375,38.946,38.318,1766332590.3832614
trojan_memory,11356105.68914795,102929632.75878906,6859212.506195068,31741662.00769043,79536534.40478516,0.01961983956443156,1560494.0445327759,0.11984279397252158,27991228.954345703,233566224.77246094,32.55604172707535,0.6107915245738695,316735353.1269531,467861967.0859375,1.4771384452887713,25.484566384227946,0.6001882130003651,39.37,38.94,38.374,38.946,38.318,1766332590.4830904
trojan_memory,11378214.30670166,110270593.55615234,6600103.495758057,32352733.014892578,85209095.02050781,0.01637392793351985,1395207.5811462402,0.10763225686080652,26042750.422607422,241960460.3876953,39.52866509812884,0.5242125294098514,332636855.68359375,501229970.7089844,1.5068383498242222,29.568505461444147,0.7001955890009413,39.37,38.952,38.368,38.946,38.318,1766332590.583156
trojan_memory,9448218.100585938,97870430.37109375,5271881.351837158,27349931.21850586,75627150.74121094,0.02031458187252995,1536333.9455184937,0.10988799399580552,22848807.39855957,207928150.90820312,31.770249309018254,0.46389326882126625,293123523.8203125,444865592.5957031,1.517672777666285,25.66149899631273,0.8002211790008005,39.366,38.939,38.364,38.937,38.315,1766332590.683135
trojan_memory,9292052.356079102,100105605.7602539,5070879.816375732,27194247.34387207,77354331.7241211,0.013249140654028286,1024878.4212112427,0.10998982984284858,22963161.22229004,208775313.63671875,35.700508042937145,0.5208691159386944,291961348.1738281,455025480.7285156,1.5585127400411998,24.78452666848898,0.9000950750050833,39.366,38.939,38.364,38.937,38.315,1766332590.782888
trojan_memory,10364511.239807129,114360790.38085938,5581570.608520508,30540713.749145508,88369701.65771484,0.019634670006197983,1735109.930595398,0.09915036892746695,23387098.49194336,235875052.6591797,36.425353021593764,0.49970214687709813,323889170.171875,519821774.4589844,1.6049371894192566,24.042707362910733,1.0002874380006688,39.366,38.939,38.364,38.937,38.315,1766332590.8832688
trojan_memory,10541982.174560547,124694380.83251953,5468241.684692383,31707921.96875,96354748.82519531,0.018779979799060462,1809540.236480713,0.09706742773480075,24191768.70373535,249226432.26757812,37.59393826755695,0.7308497203812294,349830326.4003906,566792640.1484375,1.6201929832113167,22.935893817106262,1.1000952850008616,39.358,38.95,38.355,38.924,38.291,1766332590.9829087
