label,perf_L1_dcache_load_misses,perf_L1_dcache_loads,perf_LLC_load_misses,perf_LLC_loads,perf_branch_instructions,perf_branch_miss_rate,perf_branch_misses,perf_cache_miss_rate,perf_cache_misses,perf_cache_references,perf_context_switches,perf_cpu_migrations,perf_cycles,perf_instructions,perf_ipc,perf_page_faults,t_wall,temp_aux-therm_c,temp_cpu-therm_c,temp_gpu-therm_c,temp_thermal-fan-est_c,temp_ttp-therm_c,ts_unix
idle,9012766.1796875,115183122.17773438,4492971.103729248,27768141.243774414,89005139.86450195,0.015466696610635277,1376615.4950714111,0.08339008196438771,18563486.961975098,222610249.62060547,38.76698020182084,0.6864839080681122,326775330.2626953,523559646.26171875,1.602200649115183,20.447262456873432,0.20021918100246694,39.456,39.273,38.57,39.135,38.839,1766331601.7102585
idle,10059133.976074219,124036985.30078125,5106186.398773193,30644384.833129883,95846761.36889648,0.017614456212054312,1688288.581199646,0.09359850371828267,22784743.733154297,243430640.7475586,37.25603956496343,0.6161372208207467,333380037.6660156,563804478.640625,1.6911764801150198,19.777178428834304,0.30017178200068884,39.456,39.266,38.569,39.135,38.839,1766331601.8103416
idle,8612076.94934082,106639118.82202148,4362284.366241455,26270303.439453125,82402955.45336914,0.016535863711873794,1362604.0408325195,0.0922561207167543,19272971.549926758,208907239.97705078,35.98330878932029,0.5476160944745061,291669324.48828125,484723267.3730469,1.6618932012252876,19.90979826002149,0.4001502030005213,39.456,39.266,38.569,39.135,38.839,1766331601.9102151
idle,8371932.1970825195,105802040.6508789,4197000.56187439,25702112.631347656,81756122.32104492,0.013972281264532274,1142319.5361671448,0.09265628417345505,19036928.673461914,205457501.81201172,36.64532833371777,0.5766739561386203,292945253.4003906,480918366.59375,1.6416663557830111,22.708883191342466,0.5001420120024704,39.457,39.267,38.577,39.136,38.782,1766331602.0102513
idle,7955500.213623047,100781876.96362305,3983404.5388031006,24442312.662231445,77876904.92651367,0.014426120379236455,1123461.6052322388,0.0859229716660326,16798583.134399414,195507473.83007812,35.42100071976893,0.630182657369005,274156267.99902344,458099440.7441406,1.670942795098788,22.225371151871514,0.6003219359990908,39.457,39.267,38.577,39.136,38.782,1766331602.1102884
idle,8458723.17578125,102410360.07128906,4334515.032165527,25623293.1015625,79135278.2368164,0.015628329686341296,1236752.2181053162,0.09726747985923125,19706073.099731445,202596727.3774414,33.59421541285701,0.4948887995778932,273495360.5917969,465501636.6875,1.7020458251292987,22.449021381908096,0.7002332999982173,39.457,39.269,38.549,39.136,38.782,1766331602.210341
idle,9296008.076904297,115904664.65209961,4692195.365493774,28417858.28149414,89562695.41308594,0.016399358747458664,1468770.772468567,0.09465297664693023,21427880.938842773,226383592.97216797,39.56951906543691,0.5518953022219648,318786387.41015625,526839384.78125,1.6526407826298086,22.09354506013915,0.8002377599987085,39.458,39.275,38.537,39.127,38.741,1766331602.3103762
idle,18919468.83706665,231477016.01904297,9642456.348312378,57497117.673706055,178868603.28759766,0.016259192004596336,2908258.9644470215,0.09170046823051357,41800054.52001953,455832509.109375,65.71437940176111,1.2351703966687637,652252101.9833984,1052168254.6328125,1.6131312592682039,42.92379012139281,0.9001276210037759,39.458,39.284,38.533,39.127,38.741,1766331602.4104025
idle,10263158.213623047,127098364.06933594,5198300.822723389,31307898.383544922,98212372.23535156,0.016038033100631018,1575133.276802063,0.1001149048364386,24926074.971862793,248974665.7861328,37.191991222207434,0.554525266003111,324118981.32910156,577719836.6796875,1.7824313599612562,20.036999247036874,1.0002529800040065,39.458,39.284,38.533,39.127,38.741,1766331602.5104644
idle,9041474.469909668,113701467.62646484,4543939.607070923,27714394.999023438,87860224.98413086,0.01685913449774865,1481247.3500099182,0.0929801913735046,20573164.549987793,221263951.45117188,39.42526457796339,0.508613456358944,320090290.23046875,516824852.84765625,1.614622088272457,19.026915433176327,1.1001865120051662,39.455,39.272,38.571,39.135,38.741,1766331602.6101208
idle,8767609.802307129,110678852.02783203,4397833.062637329,26907344.846191406,85524567.47607422,0.0161244003362261,1379032.364566803,0.09515561722116087,20461353.744384766,215030434.79638672,37.20790299482178,0.48176408678227745,316537229.5048828,503085691.03515625,1.589341297458332,21.0437856457429,1.2001887160004117,39.455,39.272,38.571,39.135,38.741,1766331602.710168
idle,8688240.846038818,111969360.83862305,4313175.654846191,26840106.454833984,86521778.82983398,0.014660666353725958,1268466.931755066,0.07995194929701041,17240262.268798828,215632794.70214844,34.60133761842735,0.5117311079102365,318354868.0810547,508951640.17578125,1.598692814856532,18.137122633866966,1.300255587004358,39.455,39.271,38.573,39.135,38.741,1766331602.8106716
idle,8688240.846038818,111969360.83862305,4313175.654846191,26840106.454833984,86521778.82983398,0.014660666353725958,1268466.931755066,0.07995194929701041,17240262.268798828,215632794.70214844,34.60133761842735,0.5117311079102365,318354868.0810547,508951640.17578125,1.598692814856532,18.137122633866966,1.4001119280001149,39.433,39.271,38.554,39.121,38.724,1766331602.9106221
idle,9151212.539367676,117614327.32836914,4549178.272598267,28245603.9329834,90883798.39013672,0.017426264588995957,1583765.1175994873,0.0852733873600912,19337080.422180176,226765712.26757812,30.93054275063332,0.5765754614967591,315920110.8876953,534610578.765625,1.6922334487140984,22.344739449501503,1.5002408560030744,39.433,39.271,38.554,39.121,38.724,1766331603.0103354
idle,9445518.931610107,119520705.15893555,4732198.101196289,29009674.37927246,92356908.53198242,0.015453795742705395,1427264.7998809814,0.08186956920576136,18991490.370239258,231972521.10253906,34.2266044652788,0.5966005055834103,324327998.7734375,543275932.5410156,1.675081814075899,22.2628712967271,1.6001734750025207,39.433,39.256,38.554,39.121,38.724,1766331603.1102614
idle,9285484.697387695,120653366.12158203,4590974.758544922,28761065.989868164,93232146.54833984,0.013637081775342588,1271414.4065704346,0.09193543436726256,21287947.016662598,231553232.5830078,28.67569377447944,0.5078528701578762,321427259.7753906,548424391.4609375,1.7062161804327662,20.66475696739508,1.7001566469989484,39.42,39.243,38.551,39.106,38.677,1766331603.2103093
idle,9475483.039886475,125999586.06323242,4632294.345352173,29570911.598999023,97363316.50341797,0.016534058268162434,1609810.748249054,0.09256730273244494,22169000.777404785,239490620.58642578,40.306172777549364,0.6732185975142784,338238313.49609375,572725391.1972656,1.6932599541355031,18.448353915067855,1.80015078499855,39.42,39.243,38.551,39.106,38.677,1766331603.3102973
idle,9362957.31185913,123620288.35620117,4593143.5841674805,29151820.737548828,95524768.27539062,0.010671329557641714,1019376.2831840515,0.0793532505605423,18700765.379211426,235664767.94726562,34.247084488975815,0.5335260478132113,311566804.0566406,561910401.6191406,1.8034989424514858,19.356291871983558,1.900245556003938,39.42,39.234,38.57,39.106,38.677,1766331603.4103138
idle,9237647.713989258,120406924.49365234,4560307.090423584,28641751.633789062,93041714.3815918,0.01681466744627856,1564465.4859580994,0.07912722064191849,18260776.66455078,230777430.52783203,36.1796437430894,0.504118797427509,318172448.43066406,547304202.2441406,1.7201495759410759,17.628702400892507,2.000189626000065,39.412,39.235,38.583,39.11,38.64,1766331603.510414
idle,9216833.690917969,120314864.29052734,4546697.11769104,28591004.29699707,92970576.9519043,0.013995184086041683,1301140.3390274048,0.08955490924818375,20638532.523132324,230456740.96923828,36.147455670987256,0.5711834557423572,325626798.4902344,546885746.7753906,1.6794862993802147,19.472864711773582,2.100121201001457,39.412,39.24,38.583,39.11,38.64,1766331603.6103415
