label,perf_L1_dcache_load_misses,perf_L1_dcache_loads,perf_LLC_load_misses,perf_LLC_loads,perf_branch_instructions,perf_branch_miss_rate,perf_branch_misses,perf_cache_miss_rate,perf_cache_misses,perf_cache_references,perf_context_switches,perf_cpu_migrations,perf_cycles,perf_instructions,perf_ipc,perf_page_faults,t_wall,temp_aux-therm_c,temp_cpu-therm_c,temp_gpu-therm_c,temp_thermal-fan-est_c,temp_ttp-therm_c,ts_unix
normal,7604806.884735107,102948078.71435547,3685928.1724853516,23873223.295654297,79550788.09716797,0.01774420788083974,1411565.72108078,0.09017076099361303,17514538.360046387,194237446.45214844,30.838577902060933,0.426037654196989,278215253.76953125,467945812.3378906,1.6819559891044973,18.329204140987713,0.20012340899847914,39.189,38.812,38.215,38.784,37.956,1766331804.6634843
normal,8728053.330078125,113262490.890625,4318143.679611206,27023100.69104004,87521015.68823242,0.012447900172636393,1089452.8662948608,0.09526314650005302,20718612.55480957,217488224.10351562,39.53457297431305,0.5400333556717669,308541483.44140625,514829504.0488281,1.668590875711522,17.87613842257997,0.30011660500167636,39.189,38.852,38.205,38.784,37.956,1766331804.7634988
normal,9736145.482818604,130091331.23339844,4748638.169433594,30432505.513427734,100525119.58935547,0.014687421686769122,1476454.821521759,0.07751747442721028,19129328.615478516,246774404.82714844,37.73766084841918,0.6106379237735382,338527412.6044922,591324232.8789062,1.7467543568466086,22.887137095385697,0.4001001290016575,39.179,38.85,38.208,38.789,37.928,1766331804.8635037
normal,9899984.169433594,125436370.27294922,4956604.01234436,30418149.11767578,96928104.30175781,0.014960386533747988,1450081.906337738,0.10149583768319266,24695682.701416016,243317196.69628906,39.46095636545215,0.47454454862054263,331191387.59277344,570165319.421875,1.7215584123912646,23.271717600291595,0.5000927430010051,39.179,38.85,38.208,38.789,37.928,1766331804.9633892
normal,9809219.25088501,125431732.61523438,4888651.014190674,30227376.461791992,96924520.6574707,0.012389601227005276,1200856.1600646973,0.08625450440407323,20904638.2868042,242359960.5751953,38.30476499244105,0.4719361690204096,341117393.5097656,570144239.1621094,1.6714018399820678,26.810427036252804,0.6000948650034843,39.179,38.842,38.207,38.789,37.928,1766331805.0636275
normal,9740309.362854004,136032856.42285156,4651992.259216309,30898281.325195312,105116298.14477539,0.013622781159726196,1431976.3259468079,0.07889711453400648,19994453.36932373,253424393.11523438,39.79921147157438,0.6048977488608216,358992593.37402344,618331165.5566406,1.7224064701313218,18.68649579526391,0.7000868219984113,39.169,38.842,38.207,38.778,37.915,1766331805.163261
normal,9777898.700256348,131670022.28466797,4751168.000915527,30641537.44897461,101745017.2199707,0.01185532356391338,1206220.1001586914,0.08357780157786505,20808173.31842041,248967703.45214844,34.774869195069186,0.6482559272699291,343859101.1699219,598500101.2949219,1.7405387824798806,19.929700275533833,0.8000832640027511,39.169,38.821,38.204,38.778,37.915,1766331805.2632437
normal,8554435.272644043,116976154.43652344,4126356.710205078,26944533.430664062,90390664.79174805,0.012734523073886636,1151082.0064544678,0.08970410509748813,19716624.476257324,219796234.01660156,37.317149372189306,0.6047679202074505,317756448.6357422,531709792.8925781,1.6733249480078995,22.349223835626617,0.9000604340035352,39.169,38.819,38.211,38.778,37.915,1766331805.363211
normal,9267043.317901611,123449844.21582031,4526447.013580322,28937491.48071289,95393061.43945312,0.01594089842263619,1520651.1026306152,0.09759749091456539,22883601.936157227,234469162.28808594,36.511809615185484,0.5802776829896175,326500532.1982422,561135655.5273438,1.7186362660708852,20.166591217333917,1.000081627003965,39.167,38.808,38.22,38.775,37.879,1766331805.463215
normal,10223306.49633789,131849137.52539062,5073394.484069824,31589737.494262695,101883424.45141602,0.01656212323503085,1687405.8313713074,0.09524536940850255,24176986.40197754,253838969.3076172,37.654236185597256,0.5444733709609864,329265657.6328125,599314261.4785156,1.8201541751640964,20.556571804801933,1.1000818419997813,39.167,38.808,38.22,38.775,37.879,1766331805.5632615
normal,17802872.527679443,229532666.22998047,8836140.067428589,55005042.56530762,177366151.17773438,0.014336264727151724,2542768.0969200134,0.08395006021648298,37102405.833618164,441958060.9941406,76.93898667686153,1.1248525140781567,617822848.4804688,1043330301.046875,1.6887208098776842,43.730757653480396,1.2001105650051613,39.167,38.809,38.218,38.775,37.879,1766331805.663587
normal,17802872.527679443,229532666.22998047,8836140.067428589,55005042.56530762,177366151.17773438,0.014336264727151724,2542768.0969200134,0.08395006021648298,37102405.833618164,441958060.9941406,76.93898667686153,1.1248525140781567,617822848.4804688,1043330301.046875,1.6887208098776842,43.730757653480396,1.3001533720016596,39.161,38.805,38.211,38.769,37.848,1766331805.7637515
normal,9033529.079101562,115657250.23095703,4499263.511856079,27848171.162719727,89371511.54199219,0.012307909132919355,1099976.4431304932,0.08091050133922557,18071782.795959473,223355219.6171875,38.1653317931341,0.5713195823591377,315964377.0332031,525714773.7753906,1.6638419137994973,23.534527934563812,1.4001478400023188,39.161,38.805,38.216,38.769,37.848,1766331805.8635495
normal,8869733.59564209,113329633.1772461,4422165.087432861,27325496.80871582,87572898.36425781,0.01421083543188295,1244484.0469474792,0.08892471232106708,19478872.46118164,219049035.4453125,37.76297678949777,0.6206384110955696,324767500.546875,515134696.2597656,1.5861645496927244,22.10634796798695,1.5001178160018753,39.161,38.805,38.216,38.769,37.848,1766331805.9633656
normal,10757648.933746338,134497774.72998047,5422393.093261719,32914476.93811035,103930098.65478516,0.014838357867126482,1542151.9970054626,0.08882150508591706,23305781.290893555,262388948.13085938,35.10894799162634,0.606026037106858,354697912.2324219,611353521.5,1.723589286591008,21.81034200830618,1.6001086750038667,39.159,38.809,38.229,38.775,37.838,1766331806.0636237
normal,8996761.412506104,121096349.28417969,4372556.1625061035,28189428.432739258,93574451.71972656,0.014467022955701828,1353743.7410964966,0.0908994818454591,20817546.119934082,229017214.3701172,38.1428233247716,0.598176806286574,326812659.6328125,550437951.2929688,1.6842614111442578,21.235925318382215,1.7001697430023341,39.159,38.787,38.244,38.775,37.838,1766331806.1636577
normal,9375351.796661377,127518005.07958984,4533842.107208252,29477647.516601562,98536640.28881836,0.017616620174069134,1735882.565196991,0.08546673699271469,20523008.320617676,240128604.9140625,37.13961830781773,0.6182900693602278,324769105.1064453,579627295.8164062,1.7847365611529749,23.378018323914148,1.8001391240031808,39.159,38.793,38.256,38.775,37.838,1766331806.2636428
normal,8786164.259429932,114735252.86132812,4333461.548904419,27258301.114013672,88659059.02929688,0.018193682197107215,1613034.7438735962,0.08885703289031215,19525029.07470703,219735325.8330078,34.27064956666436,0.6788438553940068,307886537.2998047,521523876.6425781,1.6938833416244632,22.560673788015265,1.9001021229996695,39.141,38.793,38.256,38.767,37.804,1766331806.3634663
normal,8412199.20211792,105671651.65917969,4230038.754989624,25776558.943237305,81655367.19140625,0.01362045615113365,1112183.348335266,0.10050710944056146,20677820.613952637,205734905.01367188,37.77473263221327,0.5226474488099484,298804131.8515625,480325689.3613281,1.6074934653177435,23.46683113882318,2.000099989003502,39.141,38.776,38.256,38.767,37.804,1766331806.4634414
normal,9773761.18234253,122500807.19824219,4920261.763244629,29927533.104125977,94659714.65332031,0.019082848822830487,1806377.0243415833,0.08497941702272606,20287064.98461914,238729161.66503906,32.58133532386273,0.5469088549834851,332175188.52246094,556821850.9023438,1.6762897113993591,22.5537221924169,2.100106219004374,39.141,38.776,38.256,38.767,37.804,1766331806.5635452
normal,11153943.27670288,130696453.28857422,5814549.625411987,33453454.329956055,100992713.90478516,0.017405290999450193,1757807.5743370056,0.09730211023386158,25524215.380981445,262319237.67773438,41.68814902449958,0.6781858639078564,403089846.75097656,594074787.6757812,1.4738024102174734,23.61206304404186,2.2001211770038935,39.142,38.766,38.239,38.758,37.833,1766331806.6637719
normal,15224985.96685791,162845109.44726562,8342230.944534302,44467076.880981445,125834857.30004883,0.016203308257781327,2038940.9824066162,0.10540367986411404,35918221.34106445,340768191.2753906,50.231470449711196,0.770306631031417,498014313.1533203,740205042.9414062,1.4863127893947183,21.33854680613149,2.3001024210025207,39.142,38.762,38.242,38.758,37.833,1766331806.7634428
normal,16436289.444763184,163402298.07226562,9391888.313018799,47051133.65197754,126265412.14672852,0.017642730203090484,2227666.6004867554,0.1181537784586302,41837508.96405029,354093703.2216797,56.12098257767502,0.7898000664572464,519888493.0019531,742737718.5097656,1.428648120717254,24.38964818243403,2.4001079139998183,39.142,38.767,38.238,38.758,37.833,1766331806.8634675
normal,17725730.105804443,165446159.5649414,10516604.665115356,49913474.03466797,127844759.6640625,0.01863651404027509,2382580.658454895,0.12428619988993696,45972452.389038086,369891849.8574219,52.13983487233054,0.8094422574395139,542838391.2539062,752027998.0234375,1.3853625869871191,30.448212113697082,2.500093331000244,39.142,38.769,38.255,38.764,37.886,1766331806.9633029
normal,20148576.58718872,173362967.5571289,12570583.440689087,55605353.98095703,133962293.11230469,0.019273084181095915,2581866.5522460938,0.12833597733135468,51861714.23962402,404108928.1279297,53.087442243355326,0.963506567190052,554826563.6904297,788013488.8964844,1.4202879610792452,28.34267791430466,2.60010180700192,39.142,38.778,38.241,38.764,37.886,1766331807.0633638
normal,22437867.20071411,191448236.12304688,14073185.349624634,61799236.06689453,147937273.36791992,0.017441299256603007,2580218.2560157776,0.12108432334179638,54273778.95715332,448231261.1513672,57.72615019546356,0.8521269822140312,593472227.28125,870219255.1054688,1.4663184140764631,29.033134393626824,2.700134730002901,39.142,38.778,38.241,38.764,37.886,1766331807.1635303
normal,21064692.759613037,176323557.38476562,13373639.134002686,57755013.70007324,136250021.61523438,0.013846345931289944,1886564.9324302673,0.12648937791450895,52747383.92474365,417010382.96191406,57.45475877658464,0.8022885656591825,612274326.6806641,801470715.3847656,1.30900591525664,29.804751818126533,2.800095455000701,39.148,38.769,38.221,38.756,37.984,1766331807.2633295
normal,21064692.759613037,176323557.38476562,13373639.134002686,57755013.70007324,136250021.61523438,0.013846345931289944,1886564.9324302673,0.12648937791450895,52747383.92474365,417010382.96191406,57.45475877658464,0.8022885656591825,612274326.6806641,801470715.3847656,1.30900591525664,29.804751818126533,2.9000910890026717,39.148,38.754,38.22,38.756,37.984,1766331807.3633094
normal,47900952.13461304,393374820.6142578,30786728.628723145,130751109.5604248,303971452.2927246,0.018875430039321982,5737591.881702423,0.12900139850413483,121241490.48840332,939846326.4296875,111.839763173135,1.871570057797726,1231016361.6777344,1788067366.4277344,1.45251307951001,56.61392818699824,3.00010380599997,39.148,38.745,38.207,38.756,37.984,1766331807.4634478
normal,24688669.09173584,197878256.58398438,16119227.29812622,67015815.0345459,152905925.54223633,0.017193751449491153,2629026.4789276123,0.13035388314728008,62438276.163757324,478990534.50683594,60.1296467857901,0.9398970960664883,628216046.7929688,899446620.8359375,1.431747287302825,28.14260829758132,3.1000888050039066,39.134,38.745,38.207,38.748,38.113,1766331807.5632827
normal,24425505.201171875,196670333.125,15899860.232681274,66370805.767333984,151972530.14208984,0.021328403503867013,3241331.4443740845,0.13304834939004057,63182931.28149414,474886998.38183594,51.22721010365058,0.9079097400954197,626895069.0673828,893956059.6601562,1.4260058880189852,31.905002551095095,3.2001129100026446,39.134,38.793,38.207,38.748,38.113,1766331807.6634061
